"Year","Plot","Tag","Taxon","X..cm.","Y..cm.","Tag.offset.x","Tag.offset.y","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Died.this.census.final","Length..cm..prev","Growth","Survival"
2017,36,"769*A","Elymus lanceolatus",82,31,-10,10,25,16,4,0,FALSE,7,18,1
2018,36,"769*A","Elymus lanceolatus",82,31,-10,10,28,19.5,17,0,FALSE,25,3,1
2014,8,"77*A","Ivesia gordonii",145,100,-10,-10,8,3,0,0,FALSE,NA,NA,1
2015,8,"77*A","Ivesia gordonii",145,100,-10,-10,10.5,4,5,0,FALSE,8,2.5,1
2016,8,"77*A","Ivesia gordonii",145,100,-10,-10,12,3,13,0,FALSE,10.5,1.5,1
2017,8,"77*A","Ivesia gordonii",145,100,-10,-10,7,3,0,0,FALSE,12,-5,1
2018,8,"77*A","Ivesia gordonii",145,100,-10,-10,0,0,0,0,FALSE,7,-7,1
2014,36,"770*A","Eriogonum umbellatum",150,20,-35,-15,72,3,75,0,FALSE,NA,NA,1
2015,36,"770*A","Eriogonum umbellatum",150,20,-35,-15,75,5,60,0,FALSE,72,3,1
2016,36,"770*A","Eriogonum umbellatum",150,20,-35,-15,78,4,168,0,FALSE,75,3,1
2017,36,"770*A","Eriogonum umbellatum",150,20,-35,-15,70,3,80,0,FALSE,78,-8,1
2018,36,"770*A","Eriogonum umbellatum",150,20,-35,-15,71,2,81,0,FALSE,70,1,1
2014,36,"771*A","Achnatherum lettermanii",160,20,-10,-10,15,17,2,0,FALSE,NA,NA,1
2015,36,"771*A","Achnatherum lettermanii",160,20,-10,-10,24,15,1,0,FALSE,15,9,1
2016,36,"771*A","Achnatherum lettermanii",160,20,-10,-10,30,17,6,0,FALSE,24,6,1
2017,36,"771*A","Achnatherum lettermanii",160,20,-10,-10,35,21,5,0,FALSE,30,5,1
2018,36,"771*A","Achnatherum lettermanii",160,20,-10,-10,27,16.5,13,0,FALSE,35,-8,1
2014,36,"772*A","Lupinus argenteus",160,40,-10,-10,10,3,0,0,FALSE,NA,NA,1
2015,36,"772*A","Lupinus argenteus",160,40,-10,-10,0,0,0,0,TRUE,10,-10,0
2014,36,"773*A","Heterotheca villosa",185,40,-10,-10,15,6,9,0,FALSE,NA,NA,1
2015,36,"773*A","Heterotheca villosa",185,40,-10,-10,8.5,5,11,0,FALSE,15,-6.5,1
2016,36,"773*A","Heterotheca villosa",185,40,-10,-10,10,5,12,0,FALSE,8.5,1.5,1
2017,36,"773*A","Heterotheca villosa",185,40,-10,-10,0,0,0,0,TRUE,10,-10,0
2014,36,"774*A","Eriogonum umbellatum",185,35,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,36,"774*A","Eriogonum umbellatum",185,35,-10,-10,2,1.5,0,0,FALSE,1,1,1
2016,36,"774*A","Eriogonum umbellatum",185,35,-10,-10,1.5,1,0,0,FALSE,2,-0.5,1
2017,36,"774*A","Eriogonum umbellatum",185,35,-10,-10,3,1,0,0,FALSE,1.5,1.5,1
2018,36,"774*A","Eriogonum umbellatum",185,35,-10,-10,1.5,0.6,0,0,FALSE,3,-1.5,1
2014,36,"775*A","Lupinus argenteus",185,115,-10,-10,3,3,0,0,FALSE,NA,NA,1
2015,36,"775*A","Lupinus argenteus",185,115,-10,-10,2,2.5,0,0,FALSE,3,-1,1
2016,36,"775*A","Lupinus argenteus",185,115,-10,-10,5,4,0,0,FALSE,2,3,1
2017,36,"775*A","Lupinus argenteus",185,115,-10,-10,0,0,0,0,TRUE,5,-5,0
2014,36,"776*A","Ivesia gordonii",175,135,-10,-10,7,2,3,0,FALSE,NA,NA,1
2015,36,"776*A","Ivesia gordonii",175,135,-10,-10,9,3,2,0,FALSE,7,2,1
2016,36,"776*A","Ivesia gordonii",175,135,-10,-10,13,4,5,0,FALSE,9,4,1
2017,36,"776*A","Ivesia gordonii",175,135,-10,-10,9,5,7,0,FALSE,13,-4,1
2018,36,"776*A","Ivesia gordonii",175,135,-10,-10,7,2.5,3,0,FALSE,9,-2,1
2014,36,"777*A","Heterotheca villosa",165,145,-10,-10,5,2,0,0,FALSE,NA,NA,1
2015,36,"777*A","Heterotheca villosa",165,145,-10,-10,8,5,4,0,FALSE,5,3,1
2016,36,"777*A","Heterotheca villosa",165,145,-10,-10,0,0,0,0,TRUE,8,-8,0
2014,36,"778*A","Heterotheca villosa",162,148,-10,-10,3,1,0,0,FALSE,NA,NA,1
2015,36,"778*A","Heterotheca villosa",162,148,-10,-10,4,2,1,0,FALSE,3,1,1
2016,36,"778*A","Heterotheca villosa",162,148,-10,-10,13.5,4,7,0,FALSE,4,9.5,1
2017,36,"778*A","Heterotheca villosa",162,148,-10,-10,0,0,0,0,TRUE,13.5,-13.5,0
2014,36,"779*A","Lupinus argenteus",155,180,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,36,"779*A","Lupinus argenteus",155,180,-10,-10,0,0,0,1,FALSE,1,-1,1
2016,36,"779*A","Lupinus argenteus",155,180,-10,-10,2,2,0,0,FALSE,0,2,1
2017,36,"779*A","Lupinus argenteus",155,180,-10,-10,0,0,0,0,TRUE,2,-2,0
2014,8,"78*A","Eriogonum umbellatum",180,85,-10,-10,18,2,4,0,FALSE,NA,NA,1
2015,8,"78*A","Eriogonum umbellatum",180,85,-10,-10,21.5,2.5,5,0,FALSE,18,3.5,1
2016,8,"78*A","Eriogonum umbellatum",180,85,-10,-10,24,3,9,0,FALSE,21.5,2.5,1
2017,8,"78*A","Eriogonum umbellatum",180,85,-10,-10,29,3,11,0,FALSE,24,5,1
2018,8,"78*A","Eriogonum umbellatum",180,85,-10,-10,30,3,11,0,FALSE,29,1,1
2014,36,"780*A","Lupinus argenteus",110,190,-10,-10,9,6,0,0,FALSE,NA,NA,1
2015,36,"780*A","Lupinus argenteus",110,190,-10,-10,7.5,5,0,0,FALSE,9,-1.5,1
2016,36,"780*A","Lupinus argenteus",110,190,-10,-10,9,7,0,0,FALSE,7.5,1.5,1
2017,36,"780*A","Lupinus argenteus",110,190,-10,-10,6,4,0,0,FALSE,9,-3,1
2018,36,"780*A","Lupinus argenteus",110,190,-10,-10,0,0,0,0,FALSE,6,-6,1
2014,36,"781*A","Arnica latifolia",105,170,-10,-10,10,13,1,0,FALSE,NA,NA,1
2015,36,"781*A","Arnica latifolia",105,170,-10,-10,12,8,1,0,FALSE,10,2,1
2016,36,"781*A","Arnica latifolia",105,170,-10,-10,4,6,0,0,FALSE,12,-8,1
2017,36,"781*A","Arnica latifolia",105,170,-10,-10,16,7,1,0,FALSE,4,12,1
2018,36,"781*A","Arnica latifolia",105,170,-10,-10,10.5,11.5,1,0,FALSE,16,-5.5,1
2014,36,"782*A","Elymus lanceolatus",105,160,-10,-10,5,24,1,0,FALSE,NA,NA,1
2015,36,"782*A","Elymus lanceolatus",105,160,-10,-10,8,18,1,0,FALSE,5,3,1
2016,36,"782*A","Elymus lanceolatus",105,160,-10,-10,13,19,1,0,FALSE,8,5,1
2017,36,"782*A","Elymus lanceolatus",105,160,-10,-10,16,24,7,0,FALSE,13,3,1
2018,36,"782*A","Elymus lanceolatus",105,160,-10,-10,14,22,2,0,FALSE,16,-2,1
2014,36,"784*A","Agoseris glauca",110,150,-10,-10,8,4,0,0,FALSE,NA,NA,1
2015,36,"784*A","Agoseris glauca",110,150,-10,-10,5.5,11,2,0,FALSE,8,-2.5,1
2016,36,"784*A","Agoseris glauca",110,150,-10,-10,9,3,1,0,FALSE,5.5,3.5,1
2017,36,"784*A","Agoseris glauca",110,150,-10,-10,8,6.5,0,0,FALSE,9,-1,1
2018,36,"784*A","Agoseris glauca",110,150,-10,-10,2.5,4,0,0,FALSE,8,-5.5,1
2014,36,"785*A","Heterotheca villosa",110,130,-10,-10,5,3,0,0,FALSE,NA,NA,1
2015,36,"785*A","Heterotheca villosa",110,130,-10,-10,5,3,0,0,FALSE,5,0,1
2016,36,"785*A","Heterotheca villosa",110,130,-10,-10,5,5,0,0,FALSE,5,0,1
2017,36,"785*A","Heterotheca villosa",110,130,-10,-10,0,0,0,0,TRUE,5,-5,0
2014,36,"786*A","Achnatherum lettermanii",108,125,-10,-10,7,4,0,0,FALSE,NA,NA,1
2015,36,"786*A","Achnatherum lettermanii",108,125,-10,-10,10,9.5,0,0,FALSE,7,3,1
2016,36,"786*A","Achnatherum lettermanii",108,125,-10,-10,10,10,2,0,FALSE,10,0,1
2017,36,"786*A","Achnatherum lettermanii",108,125,-10,-10,15,13,3,0,FALSE,10,5,1
2018,36,"786*A","Achnatherum lettermanii",108,125,-10,-10,11.5,13.5,7,0,FALSE,15,-3.5,1
2014,36,"787*A","Lupinus argenteus",80,90,-10,-10,4,3,0,0,FALSE,NA,NA,1
2015,36,"787*A","Lupinus argenteus",80,90,-10,-10,6.5,5,0,0,FALSE,4,2.5,1
2016,36,"787*A","Lupinus argenteus",80,90,-10,-10,8,5,0,0,FALSE,6.5,1.5,1
2017,36,"787*A","Lupinus argenteus",80,90,-10,-10,0,0,0,0,TRUE,8,-8,0
2014,37,"788*A","Lupinus argenteus",30,25,-10,-10,12,6,0,0,FALSE,NA,NA,1
2015,37,"788*A","Lupinus argenteus",30,25,-10,-10,13,5,0,0,FALSE,12,1,1
2016,37,"788*A","Lupinus argenteus",30,25,-10,-10,6,5,0,0,FALSE,13,-7,1
2017,37,"788*A","Lupinus argenteus",30,25,-10,-10,13,8,0,0,FALSE,6,7,1
2018,37,"788*A","Lupinus argenteus",30,25,-10,-10,12.5,9,0,0,FALSE,13,-0.5,1
2014,37,"789*A","Eriogonum umbellatum",58,10,-10,-10,0.5,0.5,0,1,FALSE,NA,NA,1
2015,37,"789*A","Eriogonum umbellatum",58,10,-10,-10,0,0,0,1,TRUE,0.5,-0.5,0
2014,8,"79*A","Ivesia gordonii",190,90,10,0,16,4,2,0,FALSE,NA,NA,1
2015,8,"79*A","Ivesia gordonii",190,90,10,0,19.5,5,7,0,FALSE,16,3.5,1
2016,8,"79*A","Ivesia gordonii",190,90,10,0,20,7,25,0,FALSE,19.5,0.5,1
2017,8,"79*A","Ivesia gordonii",190,90,10,0,20,7,25,0,FALSE,20,0,1
2018,8,"79*A","Ivesia gordonii",190,90,10,0,21.5,6.5,7,0,FALSE,20,1.5,1
2014,37,"790*A","Ivesia gordonii",66,15,-10,-10,2,1,0,0,FALSE,NA,NA,1
2015,37,"790*A","Ivesia gordonii",66,15,-10,-10,5,3,0,0,FALSE,2,3,1
2016,37,"790*A","Ivesia gordonii",66,15,-10,-10,6,4,0,0,FALSE,5,1,1
2017,37,"790*A","Ivesia gordonii",66,15,-10,-10,8,2,4,0,FALSE,6,2,1
2018,37,"790*A","Ivesia gordonii",66,15,-10,-10,9,4,0,0,FALSE,8,1,1
2014,37,"791*A","Lupinus argenteus",60,23,-10,-10,2,2,0,0,FALSE,NA,NA,1
2015,37,"791*A","Lupinus argenteus",60,23,-10,-10,10,5,0,0,FALSE,2,8,1
2016,37,"791*A","Lupinus argenteus",60,23,-10,-10,5,4,0,0,FALSE,10,-5,1
2017,37,"791*A","Lupinus argenteus",60,23,-10,-10,0,0,0,0,TRUE,5,-5,0
2014,37,"792*A","Lupinus argenteus",65,32,-10,-10,9,5,0,0,FALSE,NA,NA,1
2015,37,"792*A","Lupinus argenteus",65,32,-10,-10,13,8,0,0,FALSE,9,4,1
2016,37,"792*A","Lupinus argenteus",65,32,-10,-10,10,4,0,0,FALSE,13,-3,1
2017,37,"792*A","Lupinus argenteus",65,32,-10,-10,0,0,0,0,TRUE,10,-10,0
2014,37,"793*A","Ivesia gordonii",80,45,-10,-10,9,5,0,0,FALSE,NA,NA,1
2015,37,"793*A","Ivesia gordonii",80,45,-10,-10,7,5,1,0,FALSE,9,-2,1
2016,37,"793*A","Ivesia gordonii",80,45,-10,-10,10.5,5,3,0,FALSE,7,3.5,1
2017,37,"793*A","Ivesia gordonii",80,45,-10,-10,7,5,0,0,FALSE,10.5,-3.5,1
2018,37,"793*A","Ivesia gordonii",80,45,-10,-10,11,3.5,1,0,FALSE,7,4,1
2014,37,"794*A","Lupinus argenteus",75,48,-10,-10,16,10,3,0,FALSE,NA,NA,1
2015,37,"794*A","Lupinus argenteus",75,48,-10,-10,9,5,0,0,FALSE,16,-7,1
2016,37,"794*A","Lupinus argenteus",75,48,-10,-10,0,0,0,0,TRUE,9,-9,0
2014,37,"795*A","Lupinus argenteus",55,60,-10,-10,14,8,0,0,FALSE,NA,NA,1
2015,37,"795*A","Lupinus argenteus",55,60,-10,-10,18,7,2,0,FALSE,14,4,1
2016,37,"795*A","Lupinus argenteus",55,60,-10,-10,12,5,0,0,FALSE,18,-6,1
2017,37,"795*A","Lupinus argenteus",55,60,-10,-10,1.5,1.5,0,0,FALSE,12,-10.5,1
2018,37,"795*A","Lupinus argenteus",55,60,-10,-10,0,0,0,0,FALSE,1.5,-1.5,1
2014,37,"796*A","Lupinus argenteus",48,70,-10,-10,8,4,0,0,FALSE,NA,NA,1
2015,37,"796*A","Lupinus argenteus",48,70,-10,-10,13,5,0,0,FALSE,8,5,1
2016,37,"796*A","Lupinus argenteus",48,70,-10,-10,15,7,0,0,FALSE,13,2,1
2017,37,"796*A","Lupinus argenteus",48,70,-10,-10,9,3,0,0,FALSE,15,-6,1
2018,37,"796*A","Lupinus argenteus",48,70,-10,-10,0,0,0,0,FALSE,9,-9,1
2014,37,"797*A","Lupinus argenteus",65,75,-10,-10,14,7,0,0,FALSE,NA,NA,1
2015,37,"797*A","Lupinus argenteus",65,75,-10,-10,20,9,0,0,FALSE,14,6,1
2016,37,"797*A","Lupinus argenteus",65,75,-10,-10,5,5,0,0,FALSE,20,-15,1
2017,37,"797*A","Lupinus argenteus",65,75,-10,-10,3.5,3.5,0,0,FALSE,5,-1.5,1
2018,37,"797*A","Lupinus argenteus",65,75,-10,-10,0,0,0,0,FALSE,3.5,-3.5,1
2014,37,"798*A","Ivesia gordonii",52,80,-10,-10,14,4,12,0,FALSE,NA,NA,1
2015,37,"798*A","Ivesia gordonii",52,80,-10,-10,9,3,1,0,FALSE,14,-5,1
2016,37,"798*A","Ivesia gordonii",52,80,-10,-10,14,6,7,0,FALSE,9,5,1
2017,37,"798*A","Ivesia gordonii",52,80,-10,-10,9.5,3,0,0,FALSE,14,-4.5,1
2018,37,"798*A","Ivesia gordonii",52,80,-10,-10,10,3.5,0,0,FALSE,9.5,0.5,1
2014,37,"799*A","Lupinus argenteus",112,12,-10,-10,15,5,0,0,FALSE,NA,NA,1
2015,37,"799*A","Lupinus argenteus",112,12,-10,-10,10.5,3.5,0,0,FALSE,15,-4.5,1
2016,37,"799*A","Lupinus argenteus",112,12,-10,-10,0,0,0,0,TRUE,10.5,-10.5,0
2014,1,"8*A","Ivesia gordonii",194,53,-10,-10,13,4,6,0,FALSE,NA,NA,1
2015,1,"8*A","Ivesia gordonii",194,53,-10,-10,11,4,3,0,FALSE,13,-2,1
2016,1,"8*A","Ivesia gordonii",194,53,-10,-10,12.9,5.5,10,0,FALSE,11,1.9,1
2017,1,"8*A","Ivesia gordonii",194,53,-10,-10,0,0,0,0,TRUE,12.9,-12.9,0
2014,8,"80*A","Lupinus argenteus",105,90,-10,-10,23,13,1,0,FALSE,NA,NA,1
2015,8,"80*A","Lupinus argenteus",105,90,-10,-10,0.7,1.5,0,0,FALSE,23,-22.3,1
2016,8,"80*A","Lupinus argenteus",105,90,-10,-10,0,0,0,0,TRUE,0.7,-0.7,0
2014,37,"800*A","Lupinus argenteus",160,30,-10,-10,22,12,1,0,FALSE,NA,NA,1
2015,37,"800*A","Lupinus argenteus",160,30,-10,-10,5,3,0,0,FALSE,22,-17,1
2016,37,"800*A","Lupinus argenteus",160,30,-10,-10,0,0,0,0,TRUE,5,-5,0
2014,37,"801*A","Lupinus argenteus",162,35,0,10,9,6,0,0,FALSE,NA,NA,1
2015,37,"801*A","Lupinus argenteus",162,35,0,10,1.5,1.5,0,0,FALSE,9,-7.5,1
2016,37,"801*A","Lupinus argenteus",162,35,0,10,0,0,0,0,TRUE,1.5,-1.5,0
2014,37,"802*A","Lupinus argenteus",165,35,0,10,19,11,0,0,FALSE,NA,NA,1
2015,37,"802*A","Lupinus argenteus",165,35,0,10,12,7,0,0,FALSE,19,-7,1
2016,37,"802*A","Lupinus argenteus",165,35,0,10,15,8,0,0,FALSE,12,3,1
2017,37,"802*A","Lupinus argenteus",165,35,0,10,0,0,0,0,TRUE,15,-15,0
2014,37,"803*A","Lupinus argenteus",182,22,-10,-10,11,8,0,0,FALSE,NA,NA,1
2015,37,"803*A","Lupinus argenteus",182,22,-10,-10,0,0,0,0,TRUE,11,-11,0
2014,37,"804*A","Lupinus argenteus",180,40,-10,-10,17,13,2,0,FALSE,NA,NA,1
2015,37,"804*A","Lupinus argenteus",180,40,-10,-10,24,14,3,0,FALSE,17,7,1
2016,37,"804*A","Lupinus argenteus",180,40,-10,-10,13,10,0,0,FALSE,24,-11,1
2017,37,"804*A","Lupinus argenteus",180,40,-10,-10,0,0,0,0,TRUE,13,-13,0
2014,37,"805*A","Heterotheca villosa",185,40,-10,-10,12,9,1,0,FALSE,NA,NA,1
2015,37,"805*A","Heterotheca villosa",185,40,-10,-10,15,8,0,0,FALSE,12,3,1
2016,37,"805*A","Heterotheca villosa",185,40,-10,-10,4,3,0,0,FALSE,15,-11,1
2017,37,"805*A","Heterotheca villosa",185,40,-10,-10,0.9,0.5,0,0,FALSE,4,-3.1,1
2018,37,"805*A","Heterotheca villosa",185,40,-10,-10,0,0,0,0,FALSE,0.9,-0.9,1
2014,37,"806*A","Lupinus argenteus",185,45,-10,-10,14,8,0,0,FALSE,NA,NA,1
2015,37,"806*A","Lupinus argenteus",185,45,-10,-10,12,7,0,0,FALSE,14,-2,1
2016,37,"806*A","Lupinus argenteus",185,45,-10,-10,20,13,0,0,FALSE,12,8,1
2017,37,"806*A","Lupinus argenteus",185,45,-10,-10,1,1,0,0,FALSE,20,-19,1
2018,37,"806*A","Lupinus argenteus",185,45,-10,-10,0,0,0,0,FALSE,1,-1,1
2014,37,"807*A","Lupinus argenteus",160,50,-10,-10,11,7,0,0,FALSE,NA,NA,1
2015,37,"807*A","Lupinus argenteus",160,50,-10,-10,1.5,1,0,0,FALSE,11,-9.5,1
2016,37,"807*A","Lupinus argenteus",160,50,-10,-10,5,5,0,0,FALSE,1.5,3.5,1
2017,37,"807*A","Lupinus argenteus",160,50,-10,-10,3.5,4,0,0,FALSE,5,-1.5,1
2018,37,"807*A","Lupinus argenteus",160,50,-10,-10,0,0,0,0,FALSE,3.5,-3.5,1
2014,37,"808*A","Ivesia gordonii",150,175,-10,-10,14,5,5,0,FALSE,NA,NA,1
2015,37,"808*A","Ivesia gordonii",150,175,-10,-10,13,4,6,0,FALSE,14,-1,1
2016,37,"808*A","Ivesia gordonii",150,175,-10,-10,15,5,14,0,FALSE,13,2,1
2017,37,"808*A","Ivesia gordonii",150,175,-10,-10,12,4,1,0,FALSE,15,-3,1
2018,37,"808*A","Ivesia gordonii",150,175,-10,-10,12,5.5,0,0,FALSE,12,0,1
2014,37,"809*A","Ivesia gordonii",120,175,-10,-10,7,5,0,0,FALSE,NA,NA,1
2015,37,"809*A","Ivesia gordonii",120,175,-10,-10,7,7,1,0,FALSE,7,0,1
2016,37,"809*A","Ivesia gordonii",120,175,-10,-10,8,3,3,0,FALSE,7,1,1
2017,37,"809*A","Ivesia gordonii",120,175,-10,-10,2.5,2,0,0,FALSE,8,-5.5,1
2018,37,"809*A","Ivesia gordonii",120,175,-10,-10,6,3.5,0,0,FALSE,2.5,3.5,1
2014,8,"81*A","Ivesia gordonii",95,85,-10,-10,2,2,0,0,FALSE,NA,NA,1
2015,8,"81*A","Ivesia gordonii",95,85,-10,-10,5,3.5,0,0,FALSE,2,3,1
2016,8,"81*A","Ivesia gordonii",95,85,-10,-10,7,5,0,0,FALSE,5,2,1
2017,8,"81*A","Ivesia gordonii",95,85,-10,-10,10,8,4,0,FALSE,7,3,1
2018,8,"81*A","Ivesia gordonii",95,85,-10,-10,17,7.5,0,0,FALSE,10,7,1
2014,37,"810*A","Ivesia gordonii",115,180,-10,-10,14,5,0,0,FALSE,NA,NA,1
2015,37,"810*A","Ivesia gordonii",115,180,-10,-10,15,5,18,0,FALSE,14,1,1
2016,37,"810*A","Ivesia gordonii",115,180,-10,-10,10,7,3,0,FALSE,15,-5,1
2017,37,"810*A","Ivesia gordonii",115,180,-10,-10,11,6,0,0,FALSE,10,1,1
2018,37,"810*A","Ivesia gordonii",115,180,-10,-10,21,7,5,0,FALSE,11,10,1
2014,37,"811*A","Lupinus argenteus",95,175,-10,-10,13,8,0,0,FALSE,NA,NA,1
2015,37,"811*A","Lupinus argenteus",95,175,-10,-10,22,11,7,0,FALSE,13,9,1
2016,37,"811*A","Lupinus argenteus",95,175,-10,-10,21,13,3,0,FALSE,22,-1,1
2017,37,"811*A","Lupinus argenteus",95,175,-10,-10,0,0,0,0,TRUE,21,-21,0
2014,37,"812*A","Lupinus argenteus",10,200,0,-10,17,9,1,0,FALSE,NA,NA,1
2015,37,"812*A","Lupinus argenteus",10,200,0,-10,12,9,0,0,FALSE,17,-5,1
2016,37,"812*A","Lupinus argenteus",10,200,0,-10,20,12,0,0,FALSE,12,8,1
2017,37,"812*A","Lupinus argenteus",10,200,0,-10,11,6,0,0,FALSE,20,-9,1
2018,37,"812*A","Lupinus argenteus",10,200,0,-10,0,0,0,0,FALSE,11,-11,1
2014,37,"813*A","Lupinus argenteus",0,200,0,-10,35,14,5,0,FALSE,NA,NA,1
2015,37,"813*A","Lupinus argenteus",0,200,0,-10,20,10,2,0,FALSE,35,-15,1
2016,37,"813*A","Lupinus argenteus",0,200,0,-10,21,14,1,0,FALSE,20,1,1
2017,37,"813*A","Lupinus argenteus",0,200,0,-10,0,0,0,0,TRUE,21,-21,0
2014,37,"814*A","Ivesia gordonii",65,120,-10,-10,15,4,0,0,FALSE,NA,NA,1
2015,37,"814*A","Ivesia gordonii",65,120,-10,-10,12,4,0,0,FALSE,15,-3,1
2016,37,"814*A","Ivesia gordonii",65,120,-10,-10,13,5,7,0,FALSE,12,1,1
2017,37,"814*A","Ivesia gordonii",65,120,-10,-10,10,6,1,0,FALSE,13,-3,1
2018,37,"814*A","Ivesia gordonii",65,120,-10,-10,9.5,3.5,0,0,FALSE,10,-0.5,1
2014,37,"815*A","Ivesia gordonii",90,125,-10,-10,10,3,5,0,FALSE,NA,NA,1
2015,37,"815*A","Ivesia gordonii",90,125,-10,-10,14,4,2,0,FALSE,10,4,1
2016,37,"815*A","Ivesia gordonii",90,125,-10,-10,14.5,5,7,0,FALSE,14,0.5,1
2017,37,"815*A","Ivesia gordonii",90,125,-10,-10,13,4,2,0,FALSE,14.5,-1.5,1
2018,37,"815*A","Ivesia gordonii",90,125,-10,-10,12.5,3,0,0,FALSE,13,-0.5,1
2014,37,"816*A","Eriogonum umbellatum",100,135,-10,-10,17,2,0,0,FALSE,NA,NA,1
2015,37,"816*A","Eriogonum umbellatum",100,135,-10,-10,19,3,3,0,FALSE,17,2,1
2016,37,"816*A","Eriogonum umbellatum",100,135,-10,-10,23,3,8,0,FALSE,19,4,1
2017,37,"816*A","Eriogonum umbellatum",100,135,-10,-10,22,3,8,0,FALSE,23,-1,1
2018,37,"816*A","Eriogonum umbellatum",100,135,-10,-10,19,1.5,13,0,FALSE,22,-3,1
2014,37,"817*A","Achnatherum lettermanii",100,135,-10,-10,10,7,0,0,FALSE,NA,NA,1
2015,37,"817*A","Achnatherum lettermanii",100,135,-10,-10,12,13,7,0,FALSE,10,2,1
2016,37,"817*A","Achnatherum lettermanii",100,135,-10,-10,19,18,28,0,FALSE,12,7,1
2017,37,"817*A","Achnatherum lettermanii",100,135,-10,-10,14,9,0,0,FALSE,19,-5,1
2018,37,"817*A","Achnatherum lettermanii",100,135,-10,-10,0,0,0,0,FALSE,14,-14,1
2014,37,"818*A","Heterotheca villosa",105,105,-10,-10,0.5,0.5,0,1,FALSE,NA,NA,1
2015,37,"818*A","Heterotheca villosa",105,105,-10,-10,1.5,1,0,0,FALSE,0.5,1,1
2016,37,"818*A","Heterotheca villosa",105,105,-10,-10,2,2,0,0,FALSE,1.5,0.5,1
2017,37,"818*A","Heterotheca villosa",105,105,-10,-10,3.5,3,0,0,FALSE,2,1.5,1
2018,37,"818*A","Heterotheca villosa",105,105,-10,-10,5.5,1.5,0,0,FALSE,3.5,2,1
2014,37,"819*A","Lupinus argenteus",85,110,-10,-10,17,10,0,0,FALSE,NA,NA,1
2015,37,"819*A","Lupinus argenteus",85,110,-10,-10,12,4,0,0,FALSE,17,-5,1
2016,37,"819*A","Lupinus argenteus",85,110,-10,-10,0,0,0,0,TRUE,12,-12,0
2014,8,"82*A","Lupinus argenteus",130,50,-10,-10,21,9,0,0,FALSE,NA,NA,1
2015,8,"82*A","Lupinus argenteus",130,50,-10,-10,15,7,0,0,FALSE,21,-6,1
2016,8,"82*A","Lupinus argenteus",130,50,-10,-10,0,0,0,0,TRUE,15,-15,0
2014,37,"820*A","Ivesia gordonii",90,110,-10,-10,16,7,3,0,FALSE,NA,NA,1
2015,37,"820*A","Ivesia gordonii",90,110,-10,-10,10,5,8,0,FALSE,16,-6,1
2016,37,"820*A","Ivesia gordonii",90,110,-10,-10,7.5,3,0,0,FALSE,10,-2.5,1
2017,37,"820*A","Ivesia gordonii",90,110,-10,-10,10,4,3,0,FALSE,7.5,2.5,1
2018,37,"820*A","Ivesia gordonii",90,110,-10,-10,10.5,5,2,0,FALSE,10,0.5,1
2014,37,"821*A","Lupinus argenteus",73,100,-10,-10,6,5,0,0,FALSE,NA,NA,1
2015,37,"821*A","Lupinus argenteus",73,100,-10,-10,9,5,0,0,FALSE,6,3,1
2016,37,"821*A","Lupinus argenteus",73,100,-10,-10,0,0,0,0,TRUE,9,-9,0
2014,37,"822*A","Ivesia gordonii",85,90,-10,-10,10,3,0,0,FALSE,NA,NA,1
2015,37,"822*A","Ivesia gordonii",85,90,-10,-10,11,3.5,7,0,FALSE,10,1,1
2016,37,"822*A","Ivesia gordonii",85,90,-10,-10,8,3,1,0,FALSE,11,-3,1
2017,37,"822*A","Ivesia gordonii",85,90,-10,-10,8,2.5,0,0,FALSE,8,0,1
2018,37,"822*A","Ivesia gordonii",85,90,-10,-10,11,3,1,0,FALSE,8,3,1
2014,37,"823*A","Ivesia gordonii",100,110,-10,-10,2,1,0,0,FALSE,NA,NA,1
2015,37,"823*A","Ivesia gordonii",100,110,-10,-10,3.5,2.5,0,0,FALSE,2,1.5,1
2016,37,"823*A","Ivesia gordonii",100,110,-10,-10,6,3,0,0,FALSE,3.5,2.5,1
2017,37,"823*A","Ivesia gordonii",100,110,-10,-10,4.5,3,0,0,FALSE,6,-1.5,1
2018,37,"823*A","Ivesia gordonii",100,110,-10,-10,5,2,0,0,FALSE,4.5,0.5,1
2014,37,"824*A","Ivesia gordonii",105,100,-10,-10,11,4,3,0,FALSE,NA,NA,1
2015,37,"824*A","Ivesia gordonii",105,100,-10,-10,11,6,4,0,FALSE,11,0,1
2016,37,"824*A","Ivesia gordonii",105,100,-10,-10,8,3,12,0,FALSE,11,-3,1
2017,37,"824*A","Ivesia gordonii",105,100,-10,-10,7,4.5,0,0,FALSE,8,-1,1
2018,37,"824*A","Ivesia gordonii",105,100,-10,-10,17,3,2,0,FALSE,7,10,1
2014,38,"825*A","Ivesia gordonii",135,120,-10,-10,1,1,0,1,FALSE,NA,NA,1
2015,38,"825*A","Ivesia gordonii",135,120,-10,-10,0.5,0.7,0,0,FALSE,1,-0.5,1
2016,38,"825*A","Ivesia gordonii",135,120,-10,-10,1,0.5,0,0,FALSE,0.5,0.5,1
2017,38,"825*A","Ivesia gordonii",135,120,-10,-10,0,0,0,0,TRUE,1,-1,0
